Calibration Curve RI	
24.55667	0.422
24.55833	0.422
24.56000	0.421
24.56167	0.420
24.56333	0.419
24.56500	0.419
24.56667	0.418
24.56833	0.417
24.57000	0.416
24.57167	0.416
24.57333	0.415
24.57500	0.414
24.57667	0.413
24.57833	0.413
24.58000	0.412
24.58167	0.411
24.58333	0.410
24.58500	0.410
24.58667	0.409
24.58833	0.408
24.59000	0.407
24.59167	0.407
24.59333	0.406
24.59500	0.405
24.59667	0.404
24.59833	0.404
24.60000	0.403
24.60167	0.402
24.60333	0.401
24.60500	0.401
24.60667	0.400
24.60833	0.399
24.61000	0.398
24.61167	0.398
24.61333	0.397
24.61500	0.396
24.61667	0.395
24.61833	0.395
24.62000	0.394
24.62167	0.393
24.62333	0.392
24.62500	0.392
24.62667	0.391
24.62833	0.390
24.63000	0.389
24.63167	0.389
24.63333	0.388
24.63500	0.387
24.63667	0.386
24.63833	0.386
24.64000	0.385
24.64167	0.384
24.64333	0.383
24.64500	0.383
24.64667	0.382
24.64833	0.381
24.65000	0.380
24.65167	0.380
24.65333	0.379
24.65500	0.378
24.65667	0.377
24.65833	0.376
24.66000	0.376
24.66167	0.375
24.66333	0.374
24.66500	0.373
24.66667	0.373
24.66833	0.372
24.67000	0.371
24.67167	0.370
24.67333	0.370
24.67500	0.369
24.67667	0.368
24.67833	0.367
24.68000	0.367
24.68167	0.366
24.68333	0.365
24.68500	0.364
24.68667	0.364
24.68833	0.363
24.69000	0.362
24.69167	0.361
24.69333	0.361
24.69500	0.360
24.69667	0.359
24.69833	0.358
24.70000	0.358
24.70167	0.357
24.70333	0.356
24.70500	0.355
24.70667	0.355
24.70833	0.354
24.71000	0.353
24.71167	0.352
24.71333	0.352
24.71500	0.351
24.71667	0.350
24.71833	0.349
24.72000	0.349
24.72167	0.348
24.72333	0.347
24.72500	0.346
24.72667	0.346
24.72833	0.345
24.73000	0.344
24.73167	0.343
24.73333	0.343
24.73500	0.342
24.73667	0.341
24.73833	0.340
24.74000	0.340
24.74167	0.339
24.74333	0.338
24.74500	0.337
24.74667	0.337
24.74833	0.336
24.75000	0.335
24.75167	0.334
24.75333	0.334
24.75500	0.333
24.75667	0.332
24.75833	0.331
24.76000	0.331
24.76167	0.330
24.76333	0.329
24.76500	0.328
24.76667	0.328
24.76833	0.327
24.77000	0.326
24.77167	0.325
24.77333	0.325
24.77500	0.324
24.77667	0.323
24.77833	0.322
24.78000	0.321
24.78167	0.321
24.78333	0.320
24.78500	0.319
24.78667	0.318
24.78833	0.318
24.79000	0.317
24.79167	0.316
24.79333	0.315
24.79500	0.315
24.79667	0.314
24.79833	0.313
24.80000	0.312
24.80167	0.312
24.80333	0.311
24.80500	0.310
24.80667	0.309
24.80833	0.309
24.81000	0.308
24.81167	0.307
24.81333	0.306
24.81500	0.306
24.81667	0.305
24.81833	0.304
24.82000	0.303
24.82167	0.303
24.82333	0.302
24.82500	0.301
24.82667	0.300
24.82833	0.300
24.83000	0.299
24.83167	0.298
24.83333	0.297
24.83500	0.297
24.83667	0.296
24.83833	0.295
24.84000	0.294
24.84167	0.294
24.84333	0.293
24.84500	0.292
24.84667	0.291
24.84833	0.291
24.85000	0.290
24.85167	0.289
24.85333	0.288
24.85500	0.288
24.85667	0.287
24.85833	0.286
24.86000	0.285
24.86167	0.285
24.86333	0.284
24.86500	0.283
24.86667	0.282
24.86833	0.282
24.87000	0.281
24.87167	0.280
24.87333	0.279
24.87500	0.279
24.87667	0.278
24.87833	0.277
24.88000	0.276
24.88167	0.276
24.88333	0.275
24.88500	0.274
24.88667	0.273
24.88833	0.273
24.89000	0.272
24.89167	0.271
24.89333	0.270
24.89500	0.269
24.89667	0.269
24.89833	0.268
24.90000	0.267
24.90167	0.266
24.90333	0.266
24.90500	0.265
24.90667	0.264
24.90833	0.263
24.91000	0.263
24.91167	0.262
24.91333	0.261
24.91500	0.260
24.91667	0.260
24.91833	0.259
24.92000	0.258
24.92167	0.257
24.92333	0.257
24.92500	0.256
24.92667	0.255
24.92833	0.254
24.93000	0.254
24.93167	0.253
24.93333	0.252
24.93500	0.251
24.93667	0.251
24.93833	0.250
24.94000	0.249
24.94167	0.248
24.94333	0.248
24.94500	0.247
24.94667	0.246
24.94833	0.245
24.95000	0.245
24.95167	0.244
24.95333	0.243
24.95500	0.242
24.95667	0.242
24.95833	0.241
24.96000	0.240
24.96167	0.239
24.96333	0.239
24.96500	0.238
24.96667	0.237
24.96833	0.236
24.97000	0.236
24.97167	0.235
24.97333	0.234
24.97500	0.233
24.97667	0.233
24.97833	0.232
24.98000	0.231
24.98167	0.230
24.98333	0.230
24.98500	0.229
24.98667	0.228
24.98833	0.227
24.99000	0.227
24.99167	0.226
24.99333	0.225
24.99500	0.224
24.99667	0.224
24.99833	0.223
25.00000	0.222
25.00167	0.221
25.00333	0.221
25.00500	0.220
25.00667	0.219
25.00833	0.218
25.01000	0.217
25.01167	0.217
25.01333	0.216
25.01500	0.215
25.01667	0.214
25.01833	0.214
25.02000	0.213
25.02167	0.212
25.02333	0.211
25.02500	0.211
25.02667	0.210
25.02833	0.209
25.03000	0.208
25.03167	0.208
25.03333	0.207
25.03500	0.206
25.03667	0.205
25.03833	0.205
25.04000	0.204
25.04167	0.203
25.04333	0.202
25.04500	0.202
25.04667	0.201
25.04833	0.200
25.05000	0.199
25.05167	0.199
25.05333	0.198
25.05500	0.197
25.05667	0.196
25.05833	0.196
25.06000	0.195
25.06167	0.194
25.06333	0.193
25.06500	0.193
25.06667	0.192
25.06833	0.191
25.07000	0.190
25.07167	0.190
25.07333	0.189
25.07500	0.188
25.07667	0.187
25.07833	0.187
25.08000	0.186
25.08167	0.185
25.08333	0.184
25.08500	0.184
25.08667	0.183
25.08833	0.182
25.09000	0.181
25.09167	0.181
25.09333	0.180
25.09500	0.179
25.09667	0.178
25.09833	0.178
25.10000	0.177
25.10167	0.176
25.10333	0.175
25.10500	0.175
25.10667	0.174
25.10833	0.173
25.11000	0.172
25.11167	0.172
25.11333	0.171
25.11500	0.170
25.11667	0.169
25.11833	0.169
25.12000	0.168
25.12167	0.167
25.12333	0.166
25.12500	0.166
25.12667	0.165
25.12833	0.164
25.13000	0.163
25.13167	0.162
25.13333	0.162
25.13500	0.161
25.13667	0.160
25.13833	0.159
25.14000	0.159
25.14167	0.158
25.14333	0.157
25.14500	0.156
25.14667	0.156
25.14833	0.155
25.15000	0.154
25.15167	0.153
25.15333	0.153
25.15500	0.152
25.15667	0.151
25.15833	0.150
25.16000	0.150
25.16167	0.149
25.16333	0.148
25.16500	0.147
25.16667	0.147
25.16833	0.146
25.17000	0.145
25.17167	0.144
25.17333	0.144
25.17500	0.143
25.17667	0.142
25.17833	0.141
25.18000	0.141
25.18167	0.140
25.18333	0.139
25.18500	0.138
25.18667	0.138
25.18833	0.137
25.19000	0.136
25.19167	0.135
25.19333	0.135
25.19500	0.134
25.19667	0.133
25.19833	0.132
25.20000	0.132
25.20167	0.131
25.20333	0.130
25.20500	0.129
25.20667	0.129
25.20833	0.128
25.21000	0.127
25.21167	0.126
25.21333	0.126
25.21500	0.125
25.21667	0.124
25.21833	0.123
25.22000	0.123
25.22167	0.122
25.22333	0.121
25.22500	0.120
25.22667	0.120
25.22833	0.119
25.23000	0.118
25.23167	0.117
25.23333	0.117
25.23500	0.116
25.23667	0.115
25.23833	0.114
25.24000	0.114
25.24167	0.113
25.24333	0.112
25.24500	0.111
25.24667	0.110
25.24833	0.110
25.25000	0.109
25.25167	0.108
25.25333	0.107
25.25500	0.107
25.25667	0.106
25.25833	0.105
25.26000	0.104
25.26167	0.104
25.26333	0.103
25.26500	0.102
25.26667	0.101
25.26833	0.101
25.27000	0.100
25.27167	0.099
25.27333	0.098
25.27500	0.098
25.27667	0.097
25.27833	0.096
25.28000	0.095
25.28167	0.095
25.28333	0.094
25.28500	0.093
25.28667	0.092
25.28833	0.092
25.29000	0.091
25.29167	0.090
25.29333	0.089
25.29500	0.089
25.29667	0.088
25.29833	0.087
25.30000	0.086
25.30167	0.086
25.30333	0.085
25.30500	0.084
25.30667	0.083
25.30833	0.083
25.31000	0.082
25.31167	0.081
25.31333	0.080
25.31500	0.080
25.31667	0.079
25.31833	0.078
25.32000	0.077
25.32167	0.077
25.32333	0.076
25.32500	0.075
25.32667	0.074
25.32833	0.074
25.33000	0.073
25.33167	0.072
25.33333	0.071
25.33500	0.071
25.33667	0.070
25.33833	0.069
25.34000	0.068
25.34167	0.068
25.34333	0.067
25.34500	0.066
25.34667	0.065
25.34833	0.065
25.35000	0.064
25.35167	0.063
25.35333	0.062
25.35500	0.062
25.35667	0.061
25.35833	0.060
25.36000	0.059
25.36167	0.058
25.36333	0.058
25.36500	0.057
25.36667	0.056
25.36833	0.055
25.37000	0.055
25.37167	0.054
25.37333	0.053
25.37500	0.052
25.37667	0.052
25.37833	0.051
25.38000	0.050
25.38167	0.049
25.38333	0.049
25.38500	0.048
25.38667	0.047
25.38833	0.046
25.39000	0.046
25.39167	0.045
25.39333	0.044
25.39500	0.043
25.39667	0.043
25.39833	0.042
25.40000	0.041
25.40167	0.040
25.40333	0.040
25.40500	0.039
25.40667	0.038
25.40833	0.037
25.41000	0.037
25.41167	0.036
25.41333	0.035
25.41500	0.034
25.41667	0.034
25.41833	0.033
25.42000	0.032
25.42167	0.031
25.42333	0.031
25.42500	0.030
25.42667	0.029
25.42833	0.028
25.43000	0.028
25.43167	0.027
25.43333	0.026
25.43500	0.025
25.43667	0.025
25.43833	0.024
25.44000	0.023
25.44167	0.022
25.44333	0.022
25.44500	0.021
25.44667	0.020
25.44833	0.019
25.45000	0.019
25.45167	0.018
25.45333	0.017
25.45500	0.016
25.45667	0.016
25.45833	0.015
25.46000	0.014
25.46167	0.013
25.46333	0.013
25.46500	0.012
25.46667	0.011
25.46833	0.010
25.47000	0.010
25.47167	0.009
25.47333	0.008
25.47500	0.007
25.47667	0.007
25.47833	0.006
25.48000	0.005
25.48167	0.004
25.48333	0.003
25.48500	0.003
25.48667	0.002
25.48833	0.001
25.49000	0.000
25.49167	0.000
25.49333	0.000
25.49500	0.000
25.49667	0.000
25.49833	0.000
25.50000	0.000
25.50167	0.000
25.50333	0.000
25.50500	0.000
25.50667	0.000
25.50833	0.000
25.51000	0.000
25.51167	0.000
25.51333	0.000
25.51500	0.000
25.51667	0.000
25.51833	0.000
25.52000	0.000
25.52167	0.000
25.52333	0.000
25.52500	0.000
25.52667	0.000
25.52833	0.000
25.53000	0.000
25.53167	0.000
25.53333	0.000
25.53500	0.000
25.53667	0.000
25.53833	0.000
25.54000	0.000
25.54167	0.000
25.54333	0.000
25.54500	0.000
25.54667	0.000
25.54833	0.000
25.55000	0.000
25.55167	0.000
25.55333	0.000
25.55500	0.000
25.55667	0.000
25.55833	0.000
25.56000	0.000
25.56167	0.000
25.56333	0.000
25.56500	0.000
25.56667	0.000
25.56833	0.000
25.57000	0.000
25.57167	0.000
25.57333	0.000
25.57500	0.000
25.57667	0.000
25.57833	0.000
25.58000	0.000
25.58167	0.000
25.58333	0.000
25.58500	0.000
25.58667	0.000
25.58833	0.000
25.59000	0.000
25.59167	0.000
25.59333	0.000
25.59500	0.000
25.59667	0.000
25.59833	0.000
25.60000	0.000
25.60167	0.000
25.60333	0.000
25.60500	0.000
25.60667	0.000
25.60833	0.000
25.61000	0.000
25.61167	0.000
25.61333	0.000
25.61500	0.000
25.61667	0.000
25.61833	0.000
25.62000	0.000
25.62167	0.000
25.62333	0.000
25.62500	0.000
25.62667	0.000
25.62833	0.000
25.63000	0.000
25.63167	0.000
25.63333	0.000
25.63500	0.000
25.63667	0.000
25.63833	0.000
25.64000	0.000
25.64167	0.000
25.64333	0.000
25.64500	0.000
25.64667	0.000
25.64833	0.000
25.65000	0.000
25.65167	0.000
25.65333	0.000
25.65500	0.000
25.65667	0.000
25.65833	0.000
25.66000	0.000
25.66167	0.000
25.66333	0.000
25.66500	0.000
25.66667	0.000
25.66833	0.000
25.67000	0.000
25.67167	0.000
25.67333	0.000
25.67500	0.000
25.67667	0.000
25.67833	0.000
25.68000	0.000
25.68167	0.000
25.68333	0.000
25.68500	0.000
25.68667	0.000
25.68833	0.000
25.69000	0.000
25.69167	0.000
25.69333	0.000
25.69500	0.000
25.69667	0.000
25.69833	0.000
25.70000	0.000
25.70167	0.000
25.70333	0.000
25.70500	0.000
25.70667	0.000
25.70833	0.000
25.71000	0.000
25.71167	0.000
25.71333	0.000
25.71500	0.000
25.71667	0.000
25.71833	0.000
25.72000	0.000
25.72167	0.000
25.72333	0.000
25.72500	0.000
25.72667	0.000
25.72833	0.000
25.73000	0.000
25.73167	0.000
25.73333	0.000
25.73500	0.000
25.73667	0.000
25.73833	0.000
25.74000	0.000
25.74167	0.000
25.74333	0.000
25.74500	0.000
25.74667	0.000
25.74833	0.000
25.75000	0.000
25.75167	0.000
25.75333	0.000
25.75500	0.000
25.75667	0.000
25.75833	0.000
25.76000	0.000
25.76167	0.000
25.76333	0.000
25.76500	0.000
25.76667	0.000
25.76833	0.000
25.77000	0.000
25.77167	0.000
25.77333	0.000
25.77500	0.000
25.77667	0.000
25.77833	0.000
25.78000	0.000
25.78167	0.000
25.78333	0.000
25.78500	0.000
25.78667	0.000
25.78833	0.000
25.79000	0.000
25.79167	0.000
25.79333	0.000
25.79500	0.000
25.79667	0.000
25.79833	0.000
25.80000	0.000
25.80167	0.000
25.80333	0.000
25.80500	0.000
25.80667	0.000
25.80833	0.000
25.81000	0.000
25.81167	0.000
25.81333	0.000
25.81500	0.000
25.81667	0.000
25.81833	0.000
25.82000	0.000
25.82167	0.000
25.82333	0.000
25.82500	0.000
25.82667	0.000
25.82833	0.000
25.83000	0.000
25.83167	0.000
25.83333	0.000
25.83500	0.000
25.83667	0.000
25.83833	0.000
25.84000	0.000
25.84167	0.000
25.84333	0.000
25.84500	0.000
25.84667	0.000
25.84833	0.000
25.85000	0.000
25.85167	0.000
25.85333	0.000
25.85500	0.000
25.85667	0.000
25.85833	0.000
25.86000	0.000
25.86167	0.000
25.86333	0.000
25.86500	0.000
25.86667	0.000
25.86833	0.000
25.87000	0.000
25.87167	0.000
25.87333	0.000
25.87500	0.000
25.87667	0.000
25.87833	0.000
25.88000	0.000
25.88167	0.000
25.88333	0.000
25.88500	0.000
25.88667	0.000
25.88833	0.000
25.89000	0.000
25.89167	0.000
25.89333	0.000
25.89500	0.000
25.89667	0.000
25.89833	0.000
25.90000	0.000
25.90167	0.000
25.90333	0.000
25.90500	0.000
25.90667	0.000
25.90833	0.000
25.91000	0.000
25.91167	0.000
25.91333	0.000
25.91500	0.000
25.91667	0.000
25.91833	0.000
25.92000	0.000
25.92167	0.000
25.92333	0.000
25.92500	0.000
25.92667	0.000
25.92833	0.000
25.93000	0.000
25.93167	0.000
25.93333	0.000
25.93500	0.000
25.93667	0.000
25.93833	0.000
25.94000	0.000
25.94167	0.000
25.94333	0.000
25.94500	0.000
25.94667	0.000
25.94833	0.000
25.95000	0.000
25.95167	0.000
25.95333	0.000
25.95500	0.000
25.95667	0.000
25.95833	0.000
25.96000	0.000
25.96167	0.000
25.96333	0.000
25.96500	0.000
25.96667	0.000
25.96833	0.000
25.97000	0.000
25.97167	0.000
25.97333	0.000
25.97500	0.000
25.97667	0.000
25.97833	0.000
25.98000	0.000
25.98167	0.000
25.98333	0.000
25.98500	0.000
25.98667	0.000
25.98833	0.000
25.99000	0.000
25.99167	0.000
25.99333	0.000
25.99500	0.000
25.99667	0.000
25.99833	0.000
26.00000	0.000
26.00167	0.000
26.00333	0.000
26.00500	0.000
26.00667	0.000
26.00833	0.000
26.01000	0.000
26.01167	0.000
26.01333	0.000
26.01500	0.000
26.01667	0.000
26.01833	0.000
26.02000	0.000
26.02167	0.000
26.02333	0.000
26.02500	0.000
26.02667	0.000
26.02833	0.000
26.03000	0.000
26.03167	0.000
26.03333	0.000
26.03500	0.000
26.03667	0.000
26.03833	0.000
26.04000	0.000
26.04167	0.000
26.04333	0.000
26.04500	0.000
26.04667	0.000
26.04833	0.000
26.05000	0.000
26.05167	0.000
26.05333	0.000
26.05500	0.000
26.05667	0.000
26.05833	0.000
26.06000	0.000
26.06167	0.000
26.06333	0.000
26.06500	0.000
26.06667	0.000
26.06833	0.000
26.07000	0.000
26.07167	0.000
26.07333	0.000
26.07500	0.000
26.07667	0.000
26.07833	0.000
26.08000	0.000
26.08167	0.000
26.08333	0.000
26.08500	0.000
26.08667	0.000
26.08833	0.000
26.09000	0.000
26.09167	0.000
26.09333	0.000
26.09500	0.000
26.09667	0.000
26.09833	0.000
26.10000	0.000
26.10167	0.000
26.10333	0.000
26.10500	0.000
26.10667	0.000
26.10833	0.000
26.11000	0.000
26.11167	0.000
26.11333	0.000
26.11500	0.000
26.11667	0.000
26.11833	0.000
26.12000	0.000
26.12167	0.000
26.12333	0.000
26.12500	0.000
26.12667	0.000
26.12833	0.000
26.13000	0.000
26.13167	0.000
26.13333	0.000
26.13500	0.000
26.13667	0.000
26.13833	0.000
26.14000	0.000
26.14167	0.000
26.14333	0.000
26.14500	0.000
26.14667	0.000
26.14833	0.000
26.15000	0.000
26.15167	0.000
26.15333	0.000
26.15500	0.000
26.15667	0.000
26.15833	0.000
26.16000	0.000
26.16167	0.000
26.16333	0.000
26.16500	0.000
26.16667	0.000
26.16833	0.000
26.17000	0.000
26.17167	0.000
26.17333	0.000
26.17500	0.000
26.17667	0.000
26.17833	0.000
26.18000	0.000
26.18167	0.000
26.18333	0.000
26.18500	0.000
26.18667	0.000
26.18833	0.000
26.19000	0.000
26.19167	0.000
26.19333	0.000
26.19500	0.000
26.19667	0.000
26.19833	0.000
26.20000	0.000
26.20167	0.000
26.20333	0.000
26.20500	0.000
26.20667	0.000
26.20833	0.000
26.21000	0.000
26.21167	0.000
26.21333	0.000
26.21500	0.000
26.21667	0.000
26.21833	0.000
26.22000	0.000
26.22167	0.000
26.22333	0.000
26.22500	0.000
26.22667	0.000
26.22833	0.000
26.23000	0.000
26.23167	0.000
26.23333	0.000
26.23500	0.000
26.23667	0.000
26.23833	0.000
26.24000	0.000
26.24167	0.000
26.24333	0.000
26.24500	0.000
26.24667	0.000
26.24833	0.000
26.25000	0.000
26.25167	0.000
26.25333	0.000
26.25500	0.000
26.25667	0.000
26.25833	0.000
26.26000	0.000
26.26167	0.000
26.26333	0.000
26.26500	0.000
26.26667	0.000
26.26833	0.000
26.27000	0.000
26.27167	0.000
26.27333	0.000
26.27500	0.000
26.27667	0.000
26.27833	0.000
26.28000	0.000
26.28167	0.000
26.28333	0.000
26.28500	0.000
26.28667	0.000
26.28833	0.000
26.29000	0.000
26.29167	0.000
26.29333	0.000
26.29500	0.000
26.29667	0.000
26.29833	0.000
26.30000	0.000
26.30167	0.000
26.30333	0.000
26.30500	0.000
26.30667	0.000
26.30833	0.000
26.31000	0.000
26.31167	0.000
26.31333	0.000
26.31500	0.000
26.31667	0.000
26.31833	0.000
26.32000	0.000
26.32167	0.000
26.32333	0.000
26.32500	0.000
26.32667	0.000
26.32833	0.000
26.33000	0.000
26.33167	0.000
26.33333	0.000
26.33500	0.000
26.33667	0.000
26.33833	0.000
26.34000	0.000
26.34167	0.000
26.34333	0.000
26.34500	0.000
26.34667	0.000
26.34833	0.000
26.35000	0.000
26.35167	0.000
26.35333	0.000
26.35500	0.000
26.35667	0.000
26.35833	0.000
26.36000	0.000
26.36167	0.000
26.36333	0.000
26.36500	0.000
26.36667	0.000
26.36833	0.000
26.37000	0.000
26.37167	0.000
26.37333	0.000
26.37500	0.000
26.37667	0.000
26.37833	0.000
26.38000	0.000
26.38167	0.000
26.38333	0.000
26.38500	0.000
26.38667	0.000
26.38833	0.000
26.39000	0.000
26.39167	0.000
26.39333	0.000
26.39500	0.000
26.39667	0.000
26.39833	0.000
26.40000	0.000
26.40167	0.000
26.40333	0.000
26.40500	0.000
26.40667	0.000
26.40833	0.000
26.41000	0.000
26.41167	0.000
26.41333	0.000
26.41500	0.000
26.41667	0.000
26.41833	0.000
26.42000	0.000
26.42167	0.000
26.42333	0.000
26.42500	0.000
26.42667	0.000
26.42833	0.000
26.43000	0.000
26.43167	0.000
26.43333	0.000
26.43500	0.000
26.43667	0.000
26.43833	0.000
26.44000	0.000
26.44167	0.000
26.44333	0.000
26.44500	0.000
26.44667	0.000
26.44833	0.000
26.45000	0.000
26.45167	0.000
26.45333	0.000
26.45500	0.000
26.45667	0.000
26.45833	0.000
26.46000	0.000
26.46167	0.000
26.46333	0.000
26.46500	0.000
26.46667	0.000
26.46833	0.000
26.47000	0.000
26.47167	0.000
26.47333	0.000
26.47500	0.000
26.47667	0.000
26.47833	0.000
26.48000	0.000
26.48167	0.000
26.48333	0.000
26.48500	0.000
26.48667	0.000
26.48833	0.000
26.49000	0.000
26.49167	0.000
26.49333	0.000
26.49500	0.000
26.49667	0.000
26.49833	0.000
26.50000	0.000
26.50167	0.000
26.50333	0.000
26.50500	0.000
26.50667	0.000
26.50833	0.000
26.51000	0.000
26.51167	0.000
26.51333	0.000
26.51500	0.000
26.51667	0.000
26.51833	0.000
26.52000	0.000
26.52167	0.000
26.52333	0.000
26.52500	0.000
26.52667	0.000
26.52833	0.000
26.53000	0.000
26.53167	0.000
26.53333	0.000
26.53500	0.000
26.53667	0.000
26.53833	0.000
26.54000	0.000
26.54167	0.000
26.54333	0.000
26.54500	0.000
26.54667	0.000
26.54833	0.000
26.55000	0.000
26.55167	0.000
26.55333	0.000
26.55500	0.000
26.55667	0.000
26.55833	0.000
26.56000	0.000
26.56167	0.000
26.56333	0.000
26.56500	0.000
26.56667	0.000
26.56833	0.000
26.57000	0.000
26.57167	0.000
26.57333	0.000
26.57500	0.000
26.57667	0.000
26.57833	0.000
26.58000	0.000
26.58167	0.000
26.58333	0.000
26.58500	0.000
26.58667	0.000
26.58833	0.000
26.59000	0.000
26.59167	0.000
26.59333	0.000
26.59500	0.000
26.59667	0.000
26.59833	0.000
26.60000	0.000
26.60167	0.000
26.60333	0.000
26.60500	0.000
26.60667	0.000
26.60833	0.000
26.61000	0.000
26.61167	0.000
26.61333	0.000
26.61500	0.000
26.61667	0.000
26.61833	0.000
26.62000	0.000
26.62167	0.000
26.62333	0.000
26.62500	0.000
26.62667	0.000
26.62833	0.000
26.63000	0.000
26.63167	0.000
26.63333	0.000
26.63500	0.000
26.63667	0.000
26.63833	0.000
26.64000	0.000
26.64167	0.000
26.64333	0.000
26.64500	0.000
26.64667	0.000
26.64833	0.000
26.65000	0.000
26.65167	0.000
26.65333	0.000
26.65500	0.000
26.65667	0.000
26.65833	0.000
26.66000	0.000
26.66167	0.000
26.66333	0.000
26.66500	0.000
26.66667	0.000
26.66833	0.000
26.67000	0.000
26.67167	0.000
26.67333	0.000
26.67500	0.000
26.67667	0.000
26.67833	0.000
26.68000	0.000
26.68167	0.000
26.68333	0.000
26.68500	0.000
26.68667	0.000
26.68833	0.000
26.69000	0.000
26.69167	0.000
26.69333	0.000
26.69500	0.000
26.69667	0.000
26.69833	0.000
26.70000	0.000
26.70167	0.000
26.70333	0.000
26.70500	0.000
26.70667	0.000
26.70833	0.000
26.71000	0.000
26.71167	0.000
26.71333	0.000
26.71500	0.000
26.71667	0.000
26.71833	0.000
26.72000	0.000
26.72167	0.000
26.72333	0.000
26.72500	0.000
26.72667	0.000
26.72833	0.000
26.73000	0.000
26.73167	0.000
26.73333	0.000
26.73500	0.000
26.73667	0.000
26.73833	0.000
26.74000	0.000
26.74167	0.000
26.74333	0.000
26.74500	0.000
26.74667	0.000
26.74833	0.000
26.75000	0.000
26.75167	0.000
26.75333	0.000
26.75500	0.000
26.75667	0.000
26.75833	0.000
26.76000	0.000
26.76167	0.000
26.76333	0.000
26.76500	0.000
26.76667	0.000
26.76833	0.000
26.77000	0.000
26.77167	0.000
26.77333	0.000
26.77500	0.000
26.77667	0.000
26.77833	0.000
26.78000	0.000
26.78167	0.000
26.78333	0.000
26.78500	0.000
26.78667	0.000
26.78833	0.000
26.79000	0.000
26.79167	0.000
26.79333	0.000
26.79500	0.000
26.79667	0.000
26.79833	0.000
26.80000	0.000
26.80167	0.000
26.80333	0.000
26.80500	0.000
26.80667	0.000
26.80833	0.000
26.81000	0.000
26.81167	0.000
26.81333	0.000
26.81500	0.000
26.81667	0.000
26.81833	0.000
26.82000	0.000
26.82167	0.000
26.82333	0.000
26.82500	0.000
26.82667	0.000
26.82833	0.000
26.83000	0.000
26.83167	0.000
26.83333	0.000
26.83500	0.000
26.83667	0.000
26.83833	0.000
26.84000	0.000
26.84167	0.000
26.84333	0.000
26.84500	0.000
26.84667	0.000
26.84833	0.000
26.85000	0.000
26.85167	0.000
26.85333	0.000
26.85500	0.000
26.85667	0.000
26.85833	0.000
26.86000	0.000
26.86167	0.000
26.86333	0.000
26.86500	0.000
26.86667	0.000
26.86833	0.000
26.87000	0.000
26.87167	0.000
26.87333	0.000
26.87500	0.000
26.87667	0.000
26.87833	0.000
26.88000	0.000
26.88167	0.000
26.88333	0.000
26.88500	0.000
26.88667	0.000
26.88833	0.000
26.89000	0.000
26.89167	0.000
26.89333	0.000
26.89500	0.000
26.89667	0.000
26.89833	0.000
26.90000	0.000
26.90167	0.000
26.90333	0.000
26.90500	0.000
26.90667	0.000
26.90833	0.000
26.91000	0.000
26.91167	0.000
26.91333	0.000
26.91500	0.000
26.91667	0.000
26.91833	0.000
26.92000	0.000
26.92167	0.000
26.92333	0.000
26.92500	0.000
26.92667	0.000
26.92833	0.000
26.93000	0.000
26.93167	0.000
26.93333	0.000
26.93500	0.000
26.93667	0.000
26.93833	0.000
26.94000	0.000
26.94167	0.000
26.94333	0.000
26.94500	0.000
26.94667	0.000
26.94833	0.000
26.95000	0.000
26.95167	0.000
26.95333	0.000
26.95500	0.000
26.95667	0.000
26.95833	0.000
26.96000	0.000
26.96167	0.000
26.96333	0.000
26.96500	0.000
26.96667	0.000
26.96833	0.000
26.97000	0.000
26.97167	0.000
26.97333	0.000
26.97500	0.000
26.97667	0.000
26.97833	0.000
26.98000	0.000
26.98167	0.000
26.98333	0.000
26.98500	0.000
26.98667	0.000
26.98833	0.000
26.99000	0.000
26.99167	0.000
26.99333	0.000
26.99500	0.000
26.99667	0.000
26.99833	0.000
27.00000	0.000
27.00167	0.000
27.00333	0.000
27.00500	0.000
27.00667	0.000
27.00833	0.000
27.01000	0.000
27.01167	0.000
27.01333	0.000
27.01500	0.000
27.01667	0.000
27.01833	0.000
27.02000	0.000
27.02167	0.000
27.02333	0.000
27.02500	0.000
27.02667	0.000
27.02833	0.000
27.03000	0.000
27.03167	0.000
27.03333	0.000
27.03500	0.000
27.03667	0.000
27.03833	0.000
27.04000	0.000
27.04167	0.000
27.04333	0.000
27.04500	0.000
27.04667	0.000
27.04833	0.000
27.05000	0.000
27.05167	0.000
27.05333	0.000
27.05500	0.000
27.05667	0.000
27.05833	0.000
27.06000	0.000
27.06167	0.000
27.06333	0.000
27.06500	0.000
27.06667	0.000
27.06833	0.000
27.07000	0.000
27.07167	0.000
27.07333	0.000
27.07500	0.000
27.07667	0.000
27.07833	0.000
27.08000	0.000
27.08167	0.000
27.08333	0.000
27.08500	0.000
27.08667	0.000
27.08833	0.000
27.09000	0.000
27.09167	0.000
27.09333	0.000
27.09500	0.000
27.09667	0.000
27.09833	0.000
27.10000	0.000
27.10167	0.000
27.10333	0.000
27.10500	0.000
27.10667	0.000
27.10833	0.000
27.11000	0.000
27.11167	0.000
27.11333	0.000
27.11500	0.000
27.11667	0.000
27.11833	0.000
27.12000	0.000
27.12167	0.000
27.12333	0.000
27.12500	0.000
27.12667	0.000
27.12833	0.000
27.13000	0.000
27.13167	0.000
27.13333	0.000
27.13500	0.000
27.13667	0.000
27.13833	0.000
27.14000	0.000
27.14167	0.000
27.14333	0.000
27.14500	0.000
